budget_allocated,budget_spent,workforce_count,equipment_count,material_cost,completion_percentage,weather_delay_days,safety_incidents,inspection_score,task_completion_rate,daily_progress_rate,resource_availability,workforce_attendance,supply_delay_days,rainfall_mm,project_type,state,duration_days,delayed,budget_overrun_pct,risk_level,actual_completion_days
27600285.66,16116132.31,330,27,7985828.49,50.66,3,0,82.44,0.6587,1.2184,0.5604,0.6855,3,58.73,Road,Enugu,782,0,5.41,medium,805
277548859.77,173639838.65,414,23,118485172.04,59.7,0,0,67.58,0.9066,1.1296,0.6093,0.8245,3,8.48,Dam,Enugu,127,0,10.71,medium,113
130414411.39,10834436.58,136,23,37586473.91,7.21,1,0,66.51,0.8021,1.4423,0.7885,0.764,6,43.11,Road,Oyo,1047,0,5.17,medium,1074
274562470.15,0.0,307,23,137445010.37,0.0,5,0,89.78,0.5605,0.8412,0.6788,0.8368,4,182.19,Pipeline,FCT,316,1,22.41,high,375
335973535.41,205838531.96,384,53,108239604.01,58.74,2,1,61.91,0.8254,2.4737,0.6573,0.8497,6,43.0,Dam,Abia,95,0,9.31,medium,123
677658173.14,861869049.76,122,44,188037504.84,100.0,5,0,66.58,0.9492,2.3109,0.6276,0.805,5,77.61,PowerPlant,Edo,276,1,27.18,high,328
484228601.61,253909312.32,136,42,242745398.38,46.8,3,1,81.41,0.6579,0.9225,0.8204,0.7719,3,5.42,Pipeline,Kano,1085,0,0.0,low,1103
604954438.57,131792132.3,148,14,206714301.26,19.54,0,1,69.11,0.6289,0.072,0.7872,0.6401,3,12.32,Building,Oyo,925,0,3.11,medium,912
594550595.7,139667880.56,117,2,237523259.02,17.86,3,0,67.84,0.6554,1.4593,0.4614,0.6514,3,97.95,Building,Edo,1019,1,23.69,high,1073
146185994.98,109783811.98,172,29,58673433.62,68.96,6,2,81.42,0.3987,1.65,0.4815,0.7562,3,182.28,Dam,Delta,880,1,26.55,high,928
312852099.7,179056039.59,36,31,147925764.96,50.61,5,1,81.59,0.6861,0.8851,0.7868,0.7928,4,173.03,Building,Rivers,964,0,3.84,medium,988
271917399.39,80808401.19,294,8,137281258.17,30.38,5,0,59.38,0.6617,1.4238,0.7685,0.6983,3,146.68,Building,Rivers,842,1,12.89,high,861
795974615.97,713893477.63,416,9,367545222.55,82.48,3,0,69.1,0.759,1.5449,0.6768,0.6779,3,53.35,Dam,Kaduna,278,0,7.98,medium,305
792263209.85,2884700.1,469,24,374259207.51,0.31,1,0,62.89,1.0,1.8607,0.8534,0.6834,4,21.89,Railway,Abia,1043,0,10.1,medium,1065
344568219.73,360942156.44,167,8,100568059.19,80.95,0,1,75.56,0.4375,0.9957,0.6195,0.5353,6,8.83,Bridge,Kano,956,1,22.66,high,1023
1019499297.45,649636340.9,320,34,346891825.65,71.74,1,1,66.99,0.6403,3.6223,0.7993,0.7502,3,30.0,Dam,Oyo,530,0,2.99,low,528
472023477.8,385299330.54,105,9,183889511.76,78.52,3,1,68.28,0.5459,1.4913,0.602,0.8232,4,94.2,Building,Lagos,583,0,11.79,high,623
707768687.3,538561633.06,365,32,322350422.27,65.13,1,0,86.01,0.7931,0.1262,0.5964,0.9265,3,7.39,PowerPlant,Rivers,282,0,3.07,medium,295
446315625.83,164741773.08,477,32,118962347.58,29.45,3,0,81.16,0.616,2.6149,0.8028,0.6915,3,59.54,Bridge,Oyo,297,1,16.29,high,366
616811448.24,257248233.07,164,15,308442836.18,48.63,1,1,68.5,0.6981,1.3625,0.6497,0.7385,6,10.47,Pipeline,Kaduna,883,0,0.0,low,916
219355417.56,127623497.65,28,30,63648575.68,56.31,7,0,74.01,0.991,1.8461,0.8129,0.812,4,238.94,Building,Abia,386,0,9.09,medium,375
691119874.84,274203963.79,47,16,204041399.44,37.86,2,1,63.47,0.4869,1.0038,0.4921,0.6344,5,81.02,Railway,Oyo,911,1,14.21,high,969
299602477.67,77489293.52,424,13,112436794.88,24.2,5,0,53.34,0.6987,1.7634,1.0,0.6114,4,156.9,PowerPlant,Rivers,158,0,14.53,high,199
532810851.48,358412273.01,472,4,184298786.12,55.66,5,0,81.66,0.6006,1.6249,0.8054,0.7788,3,35.15,Bridge,FCT,178,0,7.59,medium,207
319923734.74,61263380.55,308,6,105376957.42,20.53,4,0,89.22,0.6446,0.8122,0.8078,0.9329,4,34.82,Road,Kano,1075,0,3.9,low,1116
664685705.33,347832946.22,326,32,363098225.23,49.4,1,2,79.99,0.7749,1.1016,0.4476,0.7943,4,16.59,Road,Kano,268,1,18.95,high,293
111670041.09,101646331.18,29,17,53987462.7,74.6,1,1,62.59,0.4366,0.7835,0.9408,0.6302,2,0.73,Pipeline,Kano,287,1,15.12,high,350
932711897.44,260420765.06,506,26,482732122.76,23.05,1,0,66.77,0.7548,0.1715,0.8003,0.6588,2,29.41,Dam,Abia,293,0,7.69,medium,291
1269690170.65,845187236.6,244,15,613353949.33,75.7,6,0,86.1,0.6452,2.5207,0.8462,0.7866,4,214.78,Dam,Delta,514,0,3.18,medium,545
709777734.6,605236984.56,231,43,380299392.57,68.0,1,0,61.62,0.5141,0.2502,0.8423,0.6087,2,1.28,Pipeline,Oyo,648,0,9.28,medium,664
84094342.33,40024576.57,80,8,28417647.42,42.08,1,1,48.83,0.6005,1.6648,0.7645,0.9003,5,15.23,Bridge,Kano,495,0,11.22,medium,487
234410350.97,198761372.44,45,17,125055048.27,60.0,1,4,48.84,0.2857,2.0282,0.5032,0.6432,8,0.24,Bridge,FCT,522,1,36.49,high,588
549725814.11,427416856.34,291,39,222671879.42,60.02,2,0,64.96,0.5478,3.2835,0.6839,0.6933,3,29.54,Road,Edo,139,1,21.72,high,163
466786965.97,440359821.0,300,6,154607333.83,89.37,6,2,74.54,0.6895,1.0739,0.9089,0.7205,6,231.77,Building,Enugu,374,0,7.76,medium,368
23763226.86,25409804.36,325,20,11555168.98,96.32,3,0,72.06,0.5721,1.5435,0.6358,0.7952,3,11.92,Pipeline,Kano,599,0,9.73,high,605
710908208.27,349482267.57,112,14,390716801.78,52.64,3,0,79.86,0.8918,3.8124,0.8214,0.6768,4,82.27,Railway,Oyo,709,0,0.0,low,737
203892318.92,219174902.19,323,48,104459101.67,100.0,1,0,85.1,0.776,1.1464,0.7047,0.6826,5,27.02,PowerPlant,Edo,664,0,7.5,medium,650
931741182.37,608964128.89,146,46,258554803.14,59.99,0,1,69.72,0.5243,0.0,0.6777,0.8225,8,15.8,Dam,Abia,900,1,15.14,high,946
80386556.72,21220199.66,333,22,24000092.36,25.45,3,0,59.18,0.714,0.1648,0.7865,0.8074,5,1.54,Pipeline,Edo,499,0,8.04,medium,508
541157494.14,194349168.36,306,14,143392886.08,31.86,4,0,87.54,0.9784,1.5625,0.4768,0.6266,3,90.72,Road,Oyo,579,0,14.05,high,603
37324821.05,20790387.39,301,19,13396229.85,50.81,1,0,79.0,0.6061,1.6263,0.5395,0.8019,4,15.13,Building,FCT,873,0,10.81,high,902
132203590.39,11051189.59,233,14,37749172.57,7.18,2,0,69.59,0.6349,0.8076,0.908,0.7715,3,24.98,Pipeline,Oyo,713,0,6.8,medium,737
164109474.45,76249751.65,57,52,64717364.78,48.28,2,2,82.64,0.6131,1.0437,0.6708,0.6648,7,40.32,PowerPlant,FCT,199,0,7.66,high,192
40317476.78,51151746.65,253,29,20630540.27,100.0,2,1,58.63,0.6319,1.2705,0.5507,0.7398,4,31.18,Dam,FCT,165,1,26.87,high,212
278485221.48,160650135.33,80,9,132377209.8,47.45,2,0,75.49,0.6259,1.5432,0.959,0.6974,3,33.19,Road,Oyo,685,0,6.92,medium,677
342481275.45,308520707.44,447,43,173859830.57,78.65,3,0,74.89,0.6393,2.4528,0.3129,0.8888,3,50.74,Bridge,Abia,653,1,24.43,high,685
597661344.79,233304928.95,98,33,195346415.88,31.7,0,0,73.91,0.8178,1.4394,0.5595,0.7227,6,0.91,Pipeline,Lagos,389,0,7.55,medium,424
50746089.78,34823537.81,245,22,14393410.44,66.81,4,0,78.26,0.808,2.2464,0.916,0.7644,7,72.43,Building,Delta,846,0,0.0,low,860
417019943.56,424786037.93,235,34,167133851.36,94.29,2,2,52.9,0.6136,0.8201,0.8707,0.7273,4,68.96,PowerPlant,Enugu,1014,0,1.86,low,1052
671185850.17,602036733.83,248,15,328155586.06,100.0,1,1,84.83,0.6679,0.0742,0.8563,0.6867,4,44.92,Road,Kaduna,702,0,2.35,low,739
451893893.68,270240395.32,153,20,178555692.9,63.12,1,1,67.57,0.6226,1.5924,0.7723,0.7184,3,9.61,Building,Kano,922,0,4.3,medium,910
665995281.49,130490945.03,349,48,192762369.75,22.02,4,0,55.93,1.0,0.9938,0.9565,0.7413,7,135.86,Railway,Lagos,911,0,4.24,low,900
533254985.89,111447273.52,117,45,211198019.11,21.15,0,1,82.25,0.3756,2.0185,0.581,0.9565,8,9.6,PowerPlant,Kano,556,0,5.41,medium,596
767789700.41,204269695.56,559,21,273234561.26,25.48,2,0,51.39,0.4432,1.0589,0.7903,0.7134,3,91.65,Dam,FCT,613,0,5.14,medium,613
133832072.97,40561933.19,130,12,48550719.37,23.36,1,1,53.01,0.5985,1.1341,0.6873,0.4942,4,14.23,Building,Oyo,472,1,28.49,high,516
22995070.03,13685386.37,82,14,10488521.52,54.31,1,1,90.45,0.5047,0.5072,0.7751,0.5648,4,27.75,Building,Oyo,152,0,4.96,medium,164
453012736.6,558787944.0,500,41,184330648.15,97.89,1,0,81.85,0.812,1.2146,0.2871,0.8965,5,20.32,PowerPlant,Edo,276,1,23.35,high,324
592343741.5,569339737.06,124,34,295097509.25,100.0,4,1,70.38,0.8239,1.5638,0.5101,0.7032,4,39.09,Road,Edo,494,0,11.56,high,506
240373091.11,53641519.8,397,48,113001453.27,23.11,0,0,53.67,0.3279,0.198,0.7006,0.8894,6,2.54,Railway,Kaduna,891,0,2.92,medium,920
514823347.01,404818735.1,270,25,198465859.03,77.02,2,0,78.31,0.4503,2.3102,0.7794,0.8399,2,38.79,Bridge,Lagos,789,0,8.11,medium,829
792533028.76,514704742.85,176,33,314424800.27,55.43,3,0,78.86,0.7476,0.8261,0.7514,0.6015,6,23.06,Bridge,Abia,686,0,3.43,medium,686
725200347.67,349262545.96,85,30,370916293.88,54.75,2,2,75.81,0.5613,1.4015,0.97,0.7559,3,60.31,Dam,Abia,448,0,0.0,medium,446
203990285.37,90104064.28,262,21,94347305.12,45.15,2,0,56.19,0.9549,0.882,0.6854,0.6951,3,34.59,Pipeline,Kaduna,495,0,5.48,medium,537
28847527.9,25776959.83,27,13,8254282.16,79.36,7,0,70.23,0.8017,0.3196,0.7583,0.9734,4,282.68,Building,Abia,868,0,7.29,medium,888
98361245.57,65790618.4,109,15,49452007.86,55.7,1,0,61.25,0.4389,1.1233,1.0,0.6722,3,3.29,Pipeline,Kano,596,0,4.65,medium,617
450492295.71,233995819.56,442,34,114910903.62,51.63,2,0,69.73,0.6696,1.9291,0.6004,0.7981,4,8.88,Railway,Enugu,713,0,5.37,medium,744
360229006.66,381841685.0,275,38,148560812.29,100.0,0,0,98.48,0.8028,2.4652,0.8196,0.9208,2,13.76,Railway,Kano,168,0,6.0,low,160
764337042.8,582979621.41,261,27,290236401.53,54.3,3,0,62.97,0.8231,2.4351,0.4303,0.692,5,114.73,Dam,Oyo,741,1,24.58,high,785
118418825.93,80499924.23,46,5,39133029.46,67.4,2,0,76.67,0.5048,1.0818,0.8141,0.715,5,0.09,Building,Kano,184,0,7.13,medium,180
143036399.64,136932716.94,108,7,39820516.4,86.25,3,0,73.18,0.1645,1.3625,0.735,0.7399,4,3.66,Building,Edo,932,0,7.5,medium,972
60495616.47,40610758.07,455,43,25680682.92,48.72,1,1,54.73,0.6226,0.6171,0.6243,0.901,4,9.47,Dam,Delta,876,1,23.46,high,946
245561211.92,42484796.31,122,14,112216826.91,15.04,3,2,82.63,0.3637,1.5507,0.6,0.7409,2,86.09,Road,Oyo,805,0,11.11,high,849
468424066.62,157502208.11,244,9,202428894.92,32.8,1,0,82.88,0.8215,1.7098,0.6771,0.8024,4,7.52,Dam,Edo,625,0,7.02,medium,617
674183488.45,396935407.6,153,38,329653265.21,54.35,3,0,60.59,0.5076,1.4322,0.7697,0.9005,7,107.43,Pipeline,Oyo,830,0,2.47,medium,822
1057917699.06,773672879.88,181,28,524742388.86,74.06,2,0,63.86,0.7,2.9797,0.5867,0.7841,1,26.5,Dam,Kaduna,247,0,1.06,low,265
271921531.09,83643824.63,370,23,121991307.87,30.59,0,1,71.24,0.6694,1.5226,0.7908,0.9848,3,2.94,Road,Lagos,1025,0,3.29,medium,1057
459399638.88,132926679.11,117,32,225690494.82,31.44,3,1,81.36,0.365,1.9152,0.6591,0.748,5,29.27,Pipeline,Kaduna,333,0,1.19,medium,370
155750439.18,1107892.68,132,31,83884742.2,0.67,3,1,58.6,0.4979,1.0074,0.8003,0.8652,5,5.44,Building,Kaduna,518,0,5.26,medium,553
228450963.14,123456585.91,260,53,67459212.35,55.0,2,0,83.58,0.6896,2.5225,1.0,0.8801,4,12.84,Dam,Lagos,735,0,0.0,low,754
245822691.23,170488507.9,207,33,102226471.0,58.93,1,0,61.21,0.5413,0.8253,0.5325,0.7871,5,24.12,Road,Edo,170,1,18.87,high,197
340742177.24,102339135.97,173,10,148619403.71,34.83,1,0,67.85,0.7139,0.0,0.5716,0.7401,4,18.32,Building,Oyo,487,0,0.42,medium,487
206726963.89,124820308.74,294,5,68358303.32,58.77,2,1,57.29,0.7215,1.0589,0.5071,0.8447,2,27.71,Road,Oyo,759,0,9.7,high,751
362215342.36,258244613.25,70,3,155420536.6,62.6,1,2,59.24,0.6563,0.0,0.8357,0.7295,6,27.74,Railway,Oyo,522,0,7.05,high,564
721022065.48,387205504.47,338,43,315966580.86,55.72,4,0,83.34,0.4251,0.0,0.8305,0.7305,1,97.82,Railway,Enugu,929,0,4.67,medium,959
238772214.53,247932935.1,134,12,75418233.95,77.49,9,0,62.25,0.5651,0.1748,0.712,0.7092,4,300.0,PowerPlant,Delta,583,1,25.32,high,654
405141136.98,431856243.16,197,5,213056183.78,100.0,1,1,82.05,0.6358,1.8926,0.4069,0.8643,3,15.84,Pipeline,Enugu,397,1,24.04,high,463
660703015.08,381454471.33,164,40,213874162.32,50.77,1,0,74.35,0.5598,3.5689,0.5166,0.6657,3,31.25,Bridge,Oyo,132,0,2.9,medium,134
763013430.61,242668239.1,123,29,375481097.26,26.84,8,0,66.97,0.7101,1.2756,0.7153,0.7861,10,300.0,Pipeline,Delta,508,0,13.22,high,495
313535917.5,132643095.12,598,56,123959917.65,35.71,1,1,82.37,0.6644,1.9498,0.7051,0.7888,3,42.88,Dam,Oyo,763,0,4.13,medium,763
46228968.55,40716903.74,338,13,20829530.46,90.72,3,0,75.95,0.6405,1.8443,0.5769,0.8311,4,75.14,Bridge,Enugu,260,0,2.86,medium,256
507738290.53,286206727.95,344,40,270324864.32,61.64,0,0,74.78,0.7283,1.2482,0.7164,0.9817,2,5.03,PowerPlant,Kano,212,0,5.88,medium,253
167657617.43,63885555.05,266,4,77270606.91,43.09,0,0,79.11,0.6415,0.5005,1.0,0.9495,1,14.39,Pipeline,Kano,929,0,0.0,low,951
84011974.91,66314578.31,264,39,45793603.41,55.27,6,0,82.71,0.4099,0.5112,0.7139,0.6257,7,231.22,Pipeline,Rivers,1068,1,29.71,high,1137
646128252.88,199378795.07,26,24,297301655.4,27.29,1,0,86.5,1.0,0.5852,0.8275,0.9021,5,4.17,Railway,Kano,336,0,1.75,low,349
552814507.73,78979104.7,99,49,222800022.81,13.64,2,0,72.48,0.7611,2.4196,0.6143,0.7724,1,68.81,PowerPlant,Delta,210,0,2.59,medium,244
341977940.57,321140426.28,390,15,101293218.09,76.41,2,2,61.12,0.8948,1.2326,0.5851,0.8103,5,81.54,Bridge,Abia,793,0,8.55,medium,796
1239885274.47,536500165.4,115,7,390245562.58,42.62,5,0,69.06,0.5141,1.9407,0.75,0.8582,2,119.91,Dam,Edo,568,0,9.43,medium,577
694011287.27,414958169.51,93,14,222312627.53,63.22,1,0,68.82,0.6809,1.5754,0.7525,0.808,4,6.76,Pipeline,Delta,733,0,6.85,medium,752
313959200.98,256135919.29,191,12,84558797.07,71.23,1,1,66.3,0.7106,0.217,0.4997,0.8101,4,27.83,Building,Edo,530,0,4.22,medium,550
101686929.6,70161156.93,210,9,39788713.7,54.66,5,1,72.04,0.5921,1.7939,0.6245,0.7119,5,204.04,Dam,Lagos,762,0,13.09,high,784
398873642.68,159954065.22,136,36,134274940.81,33.51,5,0,77.6,0.3902,1.2377,0.6373,0.8428,5,155.64,PowerPlant,Lagos,341,0,7.47,medium,368
1135651947.86,141232539.05,62,59,468895192.76,12.37,1,1,88.66,0.478,0.9984,0.7959,0.8218,7,0.42,Dam,Kano,548,0,0.0,low,542
337761813.82,55279033.91,26,29,89449481.19,18.12,2,0,90.99,0.491,1.4288,0.9622,0.7614,3,68.35,PowerPlant,FCT,756,0,1.79,low,791
258549960.36,239012404.34,304,23,118856279.66,100.0,3,0,71.54,0.7141,2.6812,0.6866,0.8685,3,98.01,Bridge,Kaduna,945,0,7.93,medium,968
140023816.14,80750709.92,329,41,50738690.14,54.71,2,0,74.42,0.5557,0.8678,0.5751,0.9058,4,73.31,Bridge,FCT,990,0,6.11,medium,985
275653144.99,30832514.01,357,50,141679268.8,11.08,1,1,68.82,0.8731,1.6127,0.6496,0.7226,4,34.56,Dam,Kano,857,0,9.7,high,867
414185087.12,71602423.16,161,14,104518734.69,14.88,1,0,76.38,0.7993,1.5828,0.9216,0.7208,2,9.65,Pipeline,Edo,831,0,1.32,low,847
510764937.8,95992884.04,122,12,204793488.52,15.18,9,2,65.16,0.5733,1.1773,0.5206,0.9094,8,300.0,Railway,Lagos,770,1,21.0,high,831
584005322.47,202043317.93,59,35,190912484.65,32.99,3,0,90.46,0.3903,1.3368,0.6968,0.6948,4,43.01,Bridge,Abia,714,1,14.9,high,757
498604858.82,345952764.71,333,38,202250323.03,67.26,2,0,68.09,1.0,1.5201,0.7645,0.8266,2,45.43,Dam,Edo,599,0,6.37,medium,620
78874410.53,39058988.9,52,6,36413043.5,43.44,2,0,91.41,0.4214,0.6586,1.0,0.6716,3,12.31,Building,Kaduna,555,0,1.63,low,542
519363199.63,565556178.23,332,45,263156823.92,99.98,2,0,75.9,0.8316,1.1095,0.6748,0.7167,3,60.28,Bridge,Abia,995,0,8.89,medium,996
916347496.96,526622132.46,311,49,339568489.11,63.88,1,0,70.54,0.4786,1.1734,0.9183,0.801,2,8.91,Dam,Kaduna,515,0,0.0,low,559
354705091.54,136723295.41,263,40,137778478.76,39.13,2,2,73.61,0.6086,1.6199,0.7386,0.8362,2,52.42,Railway,Lagos,243,0,4.15,medium,285
813376829.05,452607246.57,255,23,343439623.34,56.69,2,1,68.36,0.749,1.6331,0.5758,0.7454,2,37.96,Pipeline,Lagos,799,0,6.0,medium,806
268577843.62,70445991.02,257,12,75553210.67,23.1,4,0,83.3,0.7815,0.8634,0.6084,0.9014,5,139.65,Building,Abia,247,0,1.06,medium,254
702673099.01,516665506.56,286,28,370763278.98,69.91,2,1,82.07,0.4578,2.7932,0.946,0.8699,5,6.86,Dam,Delta,202,0,8.13,medium,227
969290855.79,898260694.09,191,37,400905845.75,73.2,1,1,63.63,0.9711,0.602,0.7021,0.9148,4,48.89,Railway,Edo,408,0,10.76,medium,452
646712395.52,0.0,71,5,278505955.77,0.0,2,0,62.46,0.51,1.2735,0.6165,0.8393,6,76.7,Pipeline,Abia,432,1,17.94,high,501
302484022.4,306726298.52,381,39,116107990.91,100.0,1,0,55.41,0.5029,1.4518,0.7407,0.7359,4,7.73,Pipeline,Delta,602,0,1.4,medium,613
802053307.31,324334377.15,363,46,351121624.49,39.37,1,1,73.66,0.5894,2.4332,0.847,0.6916,5,9.52,PowerPlant,Delta,1025,1,12.47,high,1043
296482814.12,266802794.15,53,24,106443535.26,81.83,1,1,65.89,0.4949,0.8008,0.6363,0.6029,4,12.84,PowerPlant,Kaduna,324,0,0.0,medium,355
1007381575.65,1021759054.2,408,24,481844911.12,72.48,10,2,80.97,0.1744,1.2763,0.6974,0.7763,6,289.83,Dam,Delta,619,1,30.18,high,646
182857954.36,47554286.96,89,3,46495524.36,28.4,2,1,67.96,0.742,2.3844,0.9409,0.8468,7,14.77,Railway,Lagos,349,0,2.17,low,371
269723731.92,58283262.05,199,51,130795931.72,17.16,3,1,67.67,0.8203,1.0881,0.5779,0.6853,4,108.55,Railway,Rivers,628,1,23.94,high,701
650895070.46,80308046.07,116,48,342787288.8,9.99,5,1,74.26,0.5125,1.7735,0.5297,0.7937,8,169.65,Dam,Edo,851,1,30.09,high,901
401807373.7,149709563.65,121,31,178762189.91,41.17,2,0,65.25,0.7032,0.9059,0.8212,0.8997,8,34.44,Bridge,Edo,1015,0,0.11,low,1008
1010138259.07,876072235.74,67,5,476877968.42,88.68,0,1,89.02,0.4389,0.1102,0.6597,0.8531,3,5.51,PowerPlant,Oyo,153,0,7.66,medium,195
646498469.91,597492331.98,494,26,245793964.6,94.33,3,2,68.33,0.9593,1.9523,0.7887,0.778,3,18.3,Dam,Enugu,894,0,6.19,medium,882
723706668.53,392313202.26,100,35,193361380.12,51.27,3,0,79.55,0.8408,1.9396,0.9103,0.7851,2,125.7,Dam,Delta,416,0,0.0,low,426
715382321.19,520081727.27,90,38,297200538.76,81.78,2,1,63.86,0.7134,3.3186,0.7102,0.6676,5,6.7,Pipeline,Kaduna,379,0,4.17,medium,392
325747139.09,149151295.85,152,5,131046059.32,49.76,2,0,59.09,0.5208,0.0,0.6644,0.7115,10,61.92,Pipeline,Edo,821,0,6.99,medium,815
79277285.61,41963347.25,247,29,20892872.06,51.26,3,0,65.57,0.7426,1.2782,0.7584,0.7785,4,102.86,Dam,FCT,665,0,0.0,low,689
286757694.41,136103979.46,51,28,131727643.86,38.14,2,0,61.18,0.4875,0.606,0.4068,0.631,6,27.36,Road,Edo,1088,1,22.75,high,1159
733053939.63,314743464.06,342,7,252940845.39,45.92,1,0,61.1,0.3725,0.9894,0.6714,0.7128,4,2.96,Pipeline,Edo,223,0,0.92,medium,239
69062730.57,35934253.03,308,6,17553461.39,56.76,2,0,70.17,0.7175,1.6729,0.5915,0.658,2,57.39,Pipeline,Kaduna,507,0,1.05,medium,494
734501319.93,504793587.41,295,31,401978349.67,54.49,6,2,94.2,0.5464,0.5659,0.7527,0.6919,3,212.12,Road,Rivers,809,1,19.95,high,844
632343372.38,697234002.97,20,24,316505257.33,100.0,2,0,94.73,0.4805,1.7817,0.6166,0.9735,1,2.73,Road,Kaduna,442,0,10.26,medium,428
164378840.9,46091396.18,211,48,86296245.77,30.74,2,0,66.15,0.4095,2.3752,0.9279,0.8639,8,60.42,Dam,Enugu,573,0,0.0,low,592
162387518.21,65904236.65,357,13,76170955.47,37.04,1,1,79.02,0.5952,0.3717,0.7427,0.6771,3,18.16,Bridge,Kano,717,0,4.95,medium,729
702983767.0,335056256.3,254,7,234524927.15,43.84,3,0,86.1,0.7349,1.1097,0.8322,0.8369,3,88.46,Dam,Oyo,416,0,0.0,low,439
192592252.5,0.0,216,22,101837206.75,0.0,2,0,59.77,0.4525,2.7194,0.7069,0.912,2,31.02,Building,Oyo,238,0,8.66,medium,234
606762771.98,486614933.97,378,10,295910062.66,70.49,1,0,86.74,0.9315,1.4065,0.7216,0.7704,7,32.63,Road,Enugu,408,0,6.56,medium,399
1073792868.42,331340729.05,224,42,297785227.12,30.43,2,1,68.35,0.7175,2.8663,0.5349,0.8154,4,3.25,Railway,Enugu,214,0,7.75,medium,207
731927992.68,348073266.75,324,9,351208461.94,52.92,1,0,91.36,0.443,2.6783,0.518,0.7489,1,48.01,Pipeline,Lagos,252,0,2.12,medium,245
880567340.32,333261028.19,317,41,474954052.92,42.41,4,0,74.33,0.4597,1.1714,0.7914,0.7482,5,8.38,PowerPlant,FCT,584,0,2.41,medium,623
129185009.71,89328024.63,276,18,53094218.57,60.53,4,1,78.97,0.5667,2.4535,0.7956,0.6114,4,68.49,Road,Delta,844,0,8.35,medium,839
91193277.02,46756613.23,43,6,24936159.81,53.14,1,0,94.13,0.8778,1.6037,0.7039,0.8556,4,18.93,Building,Rivers,361,0,7.9,medium,401
367629414.74,83860465.46,268,22,185778446.52,25.4,1,0,99.48,0.758,0.3313,0.7407,0.7772,3,31.84,Building,Rivers,737,0,1.05,low,779
117875967.13,53022736.96,258,27,51061794.19,37.28,1,0,58.66,0.6709,2.2395,0.9921,0.6714,5,17.85,Building,Abia,150,0,8.83,medium,182
831716284.09,680826758.57,80,17,288154152.44,91.91,1,0,60.52,0.606,1.7484,0.7641,0.7292,3,18.05,Railway,Oyo,701,0,0.0,low,731
427519682.64,118842862.99,213,11,176606839.82,27.49,5,1,61.07,0.4427,2.6715,0.9194,0.6899,3,129.45,PowerPlant,Edo,179,0,4.15,medium,217
738720344.57,266661338.87,312,24,389467620.65,33.53,1,0,95.98,0.5123,1.1485,0.8189,0.7032,2,26.09,Road,FCT,508,0,0.0,low,520
137415934.26,78703714.39,394,49,43505178.45,61.64,2,0,75.63,0.6145,1.3904,0.8767,0.6733,3,39.07,PowerPlant,Enugu,968,0,6.95,medium,1007
141395592.7,21822849.36,73,24,35543740.07,13.58,3,1,69.18,0.7066,1.6113,0.8905,0.7576,5,67.0,Building,Lagos,639,0,2.79,low,644
366578698.36,257521400.51,128,3,158531258.37,62.82,1,0,85.27,0.4975,2.1898,0.5229,0.7717,5,21.86,Railway,Kaduna,265,0,1.14,medium,286
922218022.2,448020102.83,378,9,430610035.97,39.33,7,0,56.78,0.4959,0.7943,0.9365,0.6908,6,177.0,Railway,Edo,414,1,15.31,high,433
853475669.56,238901382.37,171,22,298499460.93,26.49,3,0,67.85,0.6405,2.3333,0.7179,0.8466,6,114.33,Dam,Lagos,639,0,11.73,medium,672
754972931.2,156520133.16,109,36,336394275.7,14.69,6,1,74.65,0.4847,1.4426,0.5754,0.6426,6,209.46,Pipeline,Rivers,438,1,33.97,high,511
232880665.89,143374162.86,273,28,62343265.79,54.8,3,1,68.8,0.673,1.6262,0.554,0.7133,2,7.54,Road,Kano,654,0,4.33,medium,678
425750199.87,228382121.31,46,24,222492683.0,50.43,1,2,68.91,0.6786,0.5034,0.6388,0.8334,5,22.46,Road,Lagos,565,0,3.93,medium,590
569892608.19,348139246.36,505,29,243241044.23,62.73,3,1,72.46,0.6304,0.0,0.5967,0.9803,3,103.16,Dam,Abia,833,0,0.54,medium,875
369918876.85,293034740.46,226,39,96728294.58,78.71,3,0,69.73,0.8013,1.3027,0.9213,0.6796,4,42.08,Bridge,Kaduna,465,0,9.18,medium,501
154303258.27,39696882.28,135,5,76922283.35,24.31,1,0,70.27,0.6444,1.3677,0.8099,0.781,2,11.17,Building,Kaduna,855,0,2.56,low,886
412867019.15,185816703.57,383,2,166853001.71,36.12,1,3,58.58,0.4675,0.8749,0.552,0.8824,4,14.73,Bridge,Kaduna,278,0,10.69,high,307
732309068.85,745211724.59,358,3,241672975.77,88.44,6,1,65.88,0.8053,1.3491,1.0,0.8357,5,142.99,Railway,Enugu,744,0,1.76,low,781
869443316.49,424075865.9,55,15,390527721.61,42.07,1,2,48.77,0.6706,1.2213,0.8816,0.8755,4,11.41,Railway,Kaduna,516,0,3.44,medium,516
316248154.14,170918500.97,278,17,110559585.54,59.36,3,0,61.89,0.5671,1.629,0.8508,0.7262,3,51.99,Building,Oyo,501,0,4.02,medium,490
537057623.83,325559382.1,32,42,143788156.27,57.53,3,0,61.91,0.3045,2.2135,0.8626,0.726,6,87.54,PowerPlant,Abia,746,0,10.55,medium,787
410528747.82,0.0,102,6,221522973.51,0.0,2,0,76.02,0.5559,2.4281,0.8978,0.8525,3,21.36,Road,Kaduna,636,0,9.09,medium,629
